1.114763750000000000e+08,1.766000000000000000e+03,1.714000000000000000e+03,2.323000000000000000e+03,1.993000000000000000e+03
1.114963780000000000e+08,1.786000000000000000e+03,1.729000000000000000e+03,2.330000000000000000e+03,1.920000000000000000e+03
1.115163810000000000e+08,1.782000000000000000e+03,1.714000000000000000e+03,2.333000000000000000e+03,1.906000000000000000e+03
1.115363830000000000e+08,1.771000000000000000e+03,1.726000000000000000e+03,2.327000000000000000e+03,1.874000000000000000e+03
1.115563860000000000e+08,1.783000000000000000e+03,1.729000000000000000e+03,2.321000000000000000e+03,1.839000000000000000e+03
1.115763880000000000e+08,1.774000000000000000e+03,1.731000000000000000e+03,2.330000000000000000e+03,1.846000000000000000e+03
1.115963900000000000e+08,1.782000000000000000e+03,1.722000000000000000e+03,2.331000000000000000e+03,1.795000000000000000e+03
1.116163930000000000e+08,1.772000000000000000e+03,1.729000000000000000e+03,2.343000000000000000e+03,1.786000000000000000e+03
1.116363950000000000e+08,1.776000000000000000e+03,1.734000000000000000e+03,2.338000000000000000e+03,1.775000000000000000e+03
1.116563970000000000e+08,1.776000000000000000e+03,1.725000000000000000e+03,2.327000000000000000e+03,1.739000000000000000e+03
1.116764000000000000e+08,1.779000000000000000e+03,1.712000000000000000e+03,2.335000000000000000e+03,1.728000000000000000e+03
1.116964020000000000e+08,1.785000000000000000e+03,1.714000000000000000e+03,2.339000000000000000e+03,1.716000000000000000e+03
1.117164040000000000e+08,1.776000000000000000e+03,1.716000000000000000e+03,2.326000000000000000e+03,1.698000000000000000e+03
1.117364070000000000e+08,1.781000000000000000e+03,1.717000000000000000e+03,2.337000000000000000e+03,1.686000000000000000e+03
1.117564090000000000e+08,1.773000000000000000e+03,1.712000000000000000e+03,2.337000000000000000e+03,1.695000000000000000e+03
1.117764120000000000e+08,1.777000000000000000e+03,1.721000000000000000e+03,2.320000000000000000e+03,1.731000000000000000e+03
1.117964140000000000e+08,1.763000000000000000e+03,1.713000000000000000e+03,2.337000000000000000e+03,1.727000000000000000e+03
1.118164160000000000e+08,1.773000000000000000e+03,1.723000000000000000e+03,2.330000000000000000e+03,1.786000000000000000e+03
1.118364190000000000e+08,1.776000000000000000e+03,1.726000000000000000e+03,2.323000000000000000e+03,1.780000000000000000e+03
1.118564210000000000e+08,1.779000000000000000e+03,1.723000000000000000e+03,2.339000000000000000e+03,1.814000000000000000e+03
1.118764230000000000e+08,1.779000000000000000e+03,1.727000000000000000e+03,2.343000000000000000e+03,1.852000000000000000e+03
1.118964260000000000e+08,1.778000000000000000e+03,1.714000000000000000e+03,2.359000000000000000e+03,1.714000000000000000e+03
1.119164280000000000e+08,1.774000000000000000e+03,1.741000000000000000e+03,2.365000000000000000e+03,1.682000000000000000e+03
1.119364300000000000e+08,1.771000000000000000e+03,1.715000000000000000e+03,2.361000000000000000e+03,1.669000000000000000e+03
1.119564330000000000e+08,1.771000000000000000e+03,1.712000000000000000e+03,2.363000000000000000e+03,1.721000000000000000e+03
1.119764350000000000e+08,1.776000000000000000e+03,1.718000000000000000e+03,2.353000000000000000e+03,1.835000000000000000e+03
1.119964380000000000e+08,1.769000000000000000e+03,1.728000000000000000e+03,2.352000000000000000e+03,1.852000000000000000e+03
1.120164400000000000e+08,1.772000000000000000e+03,1.721000000000000000e+03,2.350000000000000000e+03,1.837000000000000000e+03
1.120364420000000000e+08,1.772000000000000000e+03,1.733000000000000000e+03,2.351000000000000000e+03,1.729000000000000000e+03
1.120564450000000000e+08,1.776000000000000000e+03,1.734000000000000000e+03,2.333000000000000000e+03,1.645000000000000000e+03
1.120764470000000000e+08,1.775000000000000000e+03,1.723000000000000000e+03,2.349000000000000000e+03,1.607000000000000000e+03
1.120964490000000000e+08,1.778000000000000000e+03,1.727000000000000000e+03,2.335000000000000000e+03,1.546000000000000000e+03
1.121164520000000000e+08,1.782000000000000000e+03,1.723000000000000000e+03,2.347000000000000000e+03,1.559000000000000000e+03
1.121364540000000000e+08,1.777000000000000000e+03,1.737000000000000000e+03,2.352000000000000000e+03,1.582000000000000000e+03
1.121564560000000000e+08,1.776000000000000000e+03,1.729000000000000000e+03,2.335000000000000000e+03,1.713000000000000000e+03
1.121764590000000000e+08,1.776000000000000000e+03,1.730000000000000000e+03,2.347000000000000000e+03,1.784000000000000000e+03
1.121964610000000000e+08,1.793000000000000000e+03,1.709000000000000000e+03,2.223000000000000000e+03,1.881000000000000000e+03
